code,close,vol,date
4581,51.2,9.07,2025-12-26
4583,654.0,170.083,2025-12-26
4585,332.0,156.477,2025-12-26
4588,62.1,23.265,2025-12-26
4720,15.2,275.729,2025-12-26
4722,185.0,3413.54,2025-12-26
4736,121.0,78.503,2025-12-26
4737,60.5,200.594,2025-12-26
4739,67.6,933.211,2025-12-26
4746,60.6,333.345,2025-12-26
4755,109.0,74.282,2025-12-26
4763,55.0,6425.305,2025-12-26
4764,117.5,2274.683,2025-12-26
4766,313.5,391.419,2025-12-26
4770,233.5,173.659,2025-12-26
4771,174.0,25.061,2025-12-26
4807,18.35,26.194,2025-12-26
4904,88.6,5281.792,2025-12-26
4906,28.05,1971.14,2025-12-26
4912,81.9,122.07,2025-12-26
4915,76.1,2705.117,2025-12-26
4916,59.2,5320.439,2025-12-26
4919,51.9,1298.521,2025-12-26
4927,35.25,20966.566,2025-12-26
4930,22.05,33.524,2025-12-26
4934,14.2,707.589,2025-12-26
4935,40.85,38.142,2025-12-26
4938,68.7,11502.536,2025-12-26
4942,39.25,146.257,2025-12-26
4943,12.4,11.548,2025-12-26
4949,39.0,649.567,2025-12-26
4952,35.0,154.173,2025-12-26
4956,22.35,1437.044,2025-12-26
4958,144.5,10926.165,2025-12-26
4960,13.25,553.114,2025-12-26
4961,142.5,1265.634,2025-12-26
4967,159.5,16416.995,2025-12-26
4968,128.0,399.701,2025-12-26
4976,29.55,1014.513,2025-12-26
4977,145.5,10381.654,2025-12-26
4989,47.8,59873.969,2025-12-26
4994,96.2,12.337,2025-12-26
4999,23.3,42.965,2025-12-26
5007,55.8,31.828,2025-12-26
5203,88.5,155.238,2025-12-26
5215,35.05,70.502,2025-12-26
5222,135.0,280.385,2025-12-26
5225,100.0,128.681,2025-12-26
5234,337.0,257.172,2025-12-26
5243,79.6,1982.225,2025-12-26
5244,39.75,127.328,2025-12-26
5258,69.4,281.889,2025-12-26
5269,1160.0,543.325,2025-12-26
5283,61.2,124.206,2025-12-26
5284,287.0,663.242,2025-12-26
5285,48.9,128.141,2025-12-26
5288,130.0,57.466,2025-12-26
5292,151.5,369.153,2025-12-26
5306,87.7,63.853,2025-12-26
5388,80.1,1921.775,2025-12-26
5434,292.0,642.6,2025-12-26
5469,96.3,3635.803,2025-12-26
5471,32.9,112.721,2025-12-26
5484,39.0,181.575,2025-12-26
5515,35.05,650.457,2025-12-26
5519,33.95,913.121,2025-12-26
5521,25.3,6296.584,2025-12-26
5522,80.8,3539.336,2025-12-26
5525,28.25,78.284,2025-12-26
5531,9.12,248.716,2025-12-26
5533,14.8,300.496,2025-12-26
5534,86.7,857.527,2025-12-26
5538,29.7,30.0,2025-12-26
5546,22.25,24.202,2025-12-26
5607,48.9,163.308,2025-12-26
5608,17.7,1058.554,2025-12-26
5706,50.4,56.084,2025-12-26
5871,111.5,12375.53,2025-12-26
5871A,101.0,111.149,2025-12-26
5876,40.6,2997.408,2025-12-26
5880,24.5,5765.519,2025-12-26
5906,0.0,0.0,2025-12-26
5907,5.59,19194.959,2025-12-26
6005,24.05,13262.602,2025-12-26
6024,51.4,202.07,2025-12-26
6108,14.45,322.347,2025-12-26
6112,46.5,250.241,2025-12-26
6115,47.4,43.823,2025-12-26
6116,7.31,6313.98,2025-12-26
6117,82.6,370.32,2025-12-26
6120,12.65,1699.895,2025-12-26
6128,22.8,48.665,2025-12-26
6133,21.75,2372.757,2025-12-26
6136,24.55,154.759,2025-12-26
6139,589.0,6537.398,2025-12-26
6141,10.85,246.626,2025-12-26
6142,9.25,399.62,2025-12-26
6152,11.35,1752.237,2025-12-26
6153,15.65,2366.268,2025-12-26
6155,44.2,2974.288,2025-12-26
6164,12.7,1601.649,2025-12-26
6165,47.6,402.497,2025-12-26
6166,64.7,249.139,2025-12-26
6168,19.9,588.945,2025-12-26
6176,128.5,4059.845,2025-12-26
6177,53.3,3281.759,2025-12-26
6183,95.4,25.486,2025-12-26
6184,48.2,37.915,2025-12-26
6189,44.9,606.345,2025-12-26
6191,116.0,3366.496,2025-12-26
6192,107.0,99.547,2025-12-26
6196,274.5,2302.881,2025-12-26
6197,138.5,1005.039,2025-12-26
6201,56.5,2.104,2025-12-26
6202,37.15,478.608,2025-12-26
6205,48.4,399.823,2025-12-26
6206,90.9,1472.959,2025-12-26
6209,67.8,13707.879,2025-12-26
6213,115.5,5197.318,2025-12-26
6214,123.0,851.997,2025-12-26
6215,103.0,477.046,2025-12-26
6216,26.65,72.628,2025-12-26
6224,41.85,83.534,2025-12-26
6225,18.2,11.224,2025-12-26
6226,7.67,180.555,2025-12-26
6230,117.5,19.081,2025-12-26
6235,65.0,1868.993,2025-12-26
6239,175.0,33706.193,2025-12-26
6243,38.5,1060.134,2025-12-26
6257,109.5,29410.974,2025-12-26
6269,60.8,3325.118,2025-12-26
6271,133.5,3859.963,2025-12-26
6272,48.8,1958.221,2025-12-26
6277,61.3,42.162,2025-12-26
6278,92.9,1915.001,2025-12-26
6281,62.6,58.149,2025-12-26
6282,40.7,10168.286,2025-12-26
6283,25.4,142.609,2025-12-26
6285,101.0,2149.119,2025-12-26
6405,28.4,1302.87,2025-12-26
6409,938.0,528.831,2025-12-26
6412,92.8,1695.819,2025-12-26
6414,293.0,1046.413,2025-12-26
6415,192.0,900.531,2025-12-26
6416,85.6,168.272,2025-12-26
6423,86.4,124.769,2025-12-26
6426,105.5,4066.176,2025-12-26
6431,27.85,2284.77,2025-12-26
6438,138.0,329.085,2025-12-26
6442,1315.0,3183.791,2025-12-26
6443,29.1,22574.925,2025-12-26
6446,489.0,838.569,2025-12-26
6449,162.5,304.487,2025-12-26
6451,164.5,1324.891,2025-12-26
6456,42.5,959.557,2025-12-26
6464,0.0,0.006,2025-12-26
6472,497.5,733.627,2025-12-26
6477,36.9,1304.817,2025-12-26
6491,282.0,113.733,2025-12-26
6504,41.55,14.427,2025-12-26
6505,48.7,1316.127,2025-12-26
6515,2895.0,1349.739,2025-12-26
6525,74.7,109.203,2025-12-26
6526,428.0,226.199,2025-12-26
6531,412.0,7382.313,2025-12-26
6533,237.0,425.938,2025-12-26
6534,89.1,91.29,2025-12-26
6541,58.0,735.882,2025-12-26
6550,30.15,495.986,2025-12-26
6552,25.05,42.07,2025-12-26
6558,38.2,628.499,2025-12-26
6573,15.15,219.396,2025-12-26
6579,106.0,45.382,2025-12-26
6581,104.5,8.078,2025-12-26
6582,33.5,20.266,2025-12-26
6585,87.3,88.178,2025-12-26
6589,62.4,374.764,2025-12-26
6591,77.7,216.177,2025-12-26
6592,61.3,206.655,2025-12-26
6592A,0.0,0.231,2025-12-26
6592B,97.4,2.49,2025-12-26
6598,22.05,90.659,2025-12-26
6605,141.5,1087.576,2025-12-26
6606,25.15,18.208,2025-12-26
6614,48.8,78.175,2025-12-26
6625,80.8,66.779,2025-12-26
6641,19.1,21.0,2025-12-26
6645,18.35,21.647,2025-12-26
6655,117.5,8.1,2025-12-26
6657,41.95,264.016,2025-12-26
6658,54.8,1120.03,2025-12-26
6666,44.95,6.07,2025-12-26
6668,38.45,144.99,2025-12-26
6669,4300.0,555.112,2025-12-26
6670,258.0,901.645,2025-12-26
6671,35.7,5.064,2025-12-26
6672,93.6,658.996,2025-12-26
6674,20.35,67.1,2025-12-26
6689,61.3,122.14,2025-12-26
6691,565.0,746.204,2025-12-26
6695,45.25,298.277,2025-12-26
6698,28.5,119.739,2025-12-26
6706,134.0,14319.007,2025-12-26
6715,102.0,69.436,2025-12-26
6719,195.0,99.841,2025-12-26
6742,46.9,104.026,2025-12-26
6743,27.9,48.177,2025-12-26
6753,140.0,1581.905,2025-12-26
6754,48.3,6.113,2025-12-26
6756,81.9,61.381,2025-12-26
6757,65.6,827.801,2025-12-26
6768,110.5,227.203,2025-12-26
6770,40.05,314496.918,2025-12-26
6771,45.35,5.418,2025-12-26
6776,48.95,49.748,2025-12-26
6781,1350.0,2155.585,2025-12-26
6782,173.5,86.129,2025-12-26
6789,276.0,1095.384,2025-12-26
6790,38.6,52.637,2025-12-26
6792,50.0,16.547,2025-12-26
6794,88.8,163.505,2025-12-26
6796,104.5,271.284,2025-12-26
6799,81.9,273.672,2025-12-26
6805,1605.0,1349.29,2025-12-26
6806,39.6,1738.961,2025-12-26
6807,0.0,0.0,2025-12-26
6830,175.0,485.221,2025-12-26
6831,283.0,2238.773,2025-12-26
6834,28.7,145.441,2025-12-26
6835,38.5,112.021,2025-12-26
6838,26.35,106.89,2025-12-26
6854,129.5,148.207,2025-12-26
6861,57.7,55.785,2025-12-26
6862,154.5,160.197,2025-12-26
6863,115.5,42.577,2025-12-26
6869,95.3,1430.282,2025-12-26
6873,111.0,1358.266,2025-12-26
6885,29.8,268.208,2025-12-26
6887,61.2,8.054,2025-12-26
6890,255.0,702.382,2025-12-26
6901,16.2,598.857,2025-12-26
6902,76.3,18.109,2025-12-26
6906,82.5,18.724,2025-12-26
6909,39.65,125.695,2025-12-26
6914,144.5,16.014,2025-12-26
6916,18.35,132.409,2025-12-26
6918,86.8,38.471,2025-12-26
6919,161.5,5392.419,2025-12-26
6921,81.0,303.771,2025-12-26
6923,97.9,337.837,2025-12-26
6924,70.1,52.093,2025-12-26
6928,52.0,158.417,2025-12-26
6931,62.0,117.543,2025-12-26
6933,150.5,45.717,2025-12-26
6936,36.0,21.307,2025-12-26
6937,218.5,124.98,2025-12-26
6944,710.0,1051.429,2025-12-26
6949,359.0,106.428,2025-12-26
6951,72.0,166.882,2025-12-26
6952,43.0,15.0,2025-12-26
6955,151.0,6.334,2025-12-26
6957,196.5,176.439,2025-12-26
6958,16.1,30.847,2025-12-26
6962,39.4,1437.917,2025-12-26
6965,83.3,80.402,2025-12-26
6969,29.35,20.161,2025-12-26
6988,12.95,3.0,2025-12-26
6994,92.3,130.55,2025-12-26
7610,131.5,1326.673,2025-12-26
7631,128.0,13.163,2025-12-26
7705,40.0,70.017,2025-12-26
7711,257.5,272.718,2025-12-26
7721,50.0,86.285,2025-12-26
7722,557.0,16.754,2025-12-26
7730,95.4,48.071,2025-12-26
7732,40.9,48.014,2025-12-26
7736,89.5,7.001,2025-12-26
7740,151.0,165.033,2025-12-26
7749,420.0,219.895,2025-12-26
7750,871.0,175.112,2025-12-26
7765,273.5,46.148,2025-12-26
7769,3390.0,970.449,2025-12-26
7780,167.0,125.042,2025-12-26
7786,157.0,158.38,2025-12-26
7788,133.5,277.532,2025-12-26
7791,72.2,90.443,2025-12-26
7799,462.5,935.663,2025-12-26
8011,22.9,613.352,2025-12-26
8016,178.5,545.339,2025-12-26
8021,168.5,33000.437,2025-12-26
8028,172.5,5262.163,2025-12-26
8033,146.0,4715.168,2025-12-26
8039,92.3,11164.686,2025-12-26
8045,76.4,100.292,2025-12-26
8046,246.5,7270.554,2025-12-26
8070,41.3,5782.884,2025-12-26
8072,29.85,122.382,2025-12-26
8081,210.0,223.007,2025-12-26
8101,16.5,14.177,2025-12-26
8103,86.7,1996.0,2025-12-26
8104,32.1,286.715,2025-12-26
8105,11.4,657.943,2025-12-26
8110,55.2,4489.934,2025-12-26
8112,75.3,31458.704,2025-12-26
8112A,44.15,8.176,2025-12-26
8114,171.5,217.575,2025-12-26
8131,57.2,20696.934,2025-12-26
8150,48.0,49373.834,2025-12-26
8162,35.4,218.711,2025-12-26
8163,30.5,550.796,2025-12-26
8201,13.75,45.708,2025-12-26
8210,973.0,1282.105,2025-12-26
8213,32.65,462.608,2025-12-26
8215,19.05,397.221,2025-12-26
8222,40.7,194.663,2025-12-26
8249,50.7,372.625,2025-12-26
8261,91.2,637.833,2025-12-26
8271,100.5,7542.112,2025-12-26
8341,78.1,93.623,2025-12-26
8367,43.7,57.69,2025-12-26
8374,80.0,143.324,2025-12-26
8404,23.9,466.008,2025-12-26
8411,12.2,239.95,2025-12-26
8422,26.65,64045.354,2025-12-26
8429,7.75,112.855,2025-12-26
8438,31.5,508.664,2025-12-26
8442,69.2,33.084,2025-12-26
8443,11.15,967.793,2025-12-26
8454,207.5,687.962,2025-12-26
8462,148.0,108.241,2025-12-26
8463,27.25,22.023,2025-12-26
8464,366.5,537.706,2025-12-26
8466,21.7,48.171,2025-12-26
8467,163.0,379.098,2025-12-26
8473,36.65,385.767,2025-12-26
8476,18.25,79.279,2025-12-26
8478,196.0,529.219,2025-12-26
8481,40.85,13.228,2025-12-26
8482,50.2,4.0,2025-12-26
8487,78.2,3.244,2025-12-26
8488,0.0,0.0,2025-12-26
8499,398.0,257.651,2025-12-26
8926,41.0,554.932,2025-12-26
8940,20.1,24.777,2025-12-26
8996,558.0,4248.153,2025-12-26
9103,4.57,148.789,2025-12-26
910322,24.4,3.787,2025-12-26
9105,5.78,7007.554,2025-12-26
910861,5.29,21.0,2025-12-26
9110,3.2,25.0,2025-12-26
911608,2.72,38.0,2025-12-26
911622,3.96,13.003,2025-12-26
911868,1.34,160.407,2025-12-26
912000,2.77,907.0,2025-12-26
9136,7.49,249.0,2025-12-26
9802,102.5,972.655,2025-12-26
9902,17.25,258.713,2025-12-26
9904,30.3,4957.152,2025-12-26
9905,19.9,71.732,2025-12-26
9906,53.4,89.799,2025-12-26
9907,18.2,10036.011,2025-12-26
9908,29.9,97.104,2025-12-26
9910,111.0,877.745,2025-12-26
9911,83.5,141.254,2025-12-26
9912,12.35,98.52,2025-12-26
9914,82.4,1411.671,2025-12-26
9917,106.5,657.116,2025-12-26
9918,39.7,4.248,2025-12-26
9919,16.55,186.757,2025-12-26
9921,93.0,694.591,2025-12-26
9924,52.9,60.162,2025-12-26
9925,40.75,120.165,2025-12-26
9926,49.5,23.045,2025-12-26
9927,68.3,26.405,2025-12-26
9928,20.2,169.0,2025-12-26
9929,10.8,4.0,2025-12-26
9930,70.1,52.67,2025-12-26
9931,34.0,2.374,2025-12-26
9933,31.85,1729.75,2025-12-26
9934,10.1,204.753,2025-12-26
9935,20.35,159.777,2025-12-26
9937,56.7,68.574,2025-12-26
9938,50.9,1481.564,2025-12-26
9939,119.0,604.54,2025-12-26
9940,22.85,370.259,2025-12-26
9941,90.1,1561.383,2025-12-26
9941A,50.3,1.127,2025-12-26
9942,106.5,46.584,2025-12-26
9943,60.6,59.608,2025-12-26
9944,17.0,12.178,2025-12-26
9945,30.6,3356.469,2025-12-26
9946,19.1,136.49,2025-12-26
9955,31.55,1137.237,2025-12-26
9958,138.5,572.756,2025-12-26
0備註:,0.0,0.0,2025-12-26
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,0.0,0.0,2025-12-26
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,0.0,0.0,2025-12-26
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,0.0,0.0,2025-12-26
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,0.0,0.0,2025-12-26
=0050,63.85,64106.42,2025-12-24
=0051,90.6,28.129,2025-12-24
=0052,36.55,18713.629,2025-12-24
=0053,136.9,13.929,2025-12-24
=0055,32.11,136.115,2025-12-24
=0056,36.55,25209.782,2025-12-24
=0057,186.9,11.075,2025-12-24
=0061,23.08,111.414,2025-12-24
=006203,116.55,14.409,2025-12-24
=006204,143.85,6.055,2025-12-24
=006205,39.21,300.691,2025-12-24
=006206,36.76,46.853,2025-12-24
=006207,30.55,119.142,2025-12-24
=006208,146.3,2606.797,2025-12-24
=00625K,0.0,0.0,2025-12-24
=00631L,348.9,3485.576,2025-12-24
=00632R,16.79,17239.449,2025-12-24
=00633L,50.3,2833.831,2025-12-24
=00634R,3.21,77.0,2025-12-24
=00635U,48.26,6159.457,2025-12-24
=00636,26.99,460.047,2025-12-24
=00636K,8.61,0.2,2025-12-24
=00637L,20.67,41752.858,2025-12-24
=00638R,6.83,135.0,2025-12-24
=00639,15.18,470.933,2025-12-24
=00640L,77.2,123.098,2025-12-24
=00641R,4.58,1285.489,2025-12-24
=00642U,15.32,12664.617,2025-12-24
=00643,16.8,2479.649,2025-12-24
=00643K,0.0,0.0,2025-12-24
=00645,47.61,256.593,2025-12-24
=00646,68.1,3840.179,2025-12-24
=00647L,118.15,127.707,2025-12-24
=00648R,4.33,366.83,2025-12-24
=00650L,17.76,2863.85,2025-12-24
=00651R,5.29,687.0,2025-12-24
=00652,37.61,213.675,2025-12-24
=00653L,58.95,123.603,2025-12-24
=00654R,6.2,2.316,2025-12-24
=00655L,35.11,10027.114,2025-12-24
=00656R,6.05,467.0,2025-12-24
=00657,59.3,40.638,2025-12-24
=00657K,18.9,0.2,2025-12-24
=00660,41.81,6.02,2025-12-24
=00661,64.85,90.317,2025-12-24
=00662,103.1,5848.07,2025-12-24
=00663L,45.58,5619.263,2025-12-24
=00664R,2.72,5334.331,2025-12-24
=00665L,10.77,8628.98,2025-12-24
=00666R,8.89,113.0,2025-12-24
=00668,55.6,19.362,2025-12-24
=00668K,17.69,0.2,2025-12-24
=00669R,5.67,335.166,2025-12-24
=00670L,164.95,750.813,2025-12-24
=00671R,2.84,2736.155,2025-12-24
=00673R,28.1,7609.898,2025-12-24
=00674R,5.68,1353.105,2025-12-24
=00675L,138.5,2013.079,2025-12-24
=00676R,9.23,1290.599,2025-12-24
=00678,35.15,391.46,2025-12-24
=00680L,7.27,9704.857,2025-12-24
=00681R,20.75,10.0,2025-12-24
=00682U,0.0,0.049,2025-12-24
=00683L,20.51,213.798,2025-12-24
=00684R,15.72,19.0,2025-12-24
=00685L,124.15,761.358,2025-12-24
=00686R,1.65,1845.612,2025-12-24
=00688L,7.26,4972.315,2025-12-24
=00689R,21.59,5.0,2025-12-24
=00690,43.78,439.613,2025-12-24
=00692,56.2,593.043,2025-12-24
=00693U,20.38,1001.749,2025-12-24
=00700,18.18,98.685,2025-12-24
=00701,29.29,1454.98,2025-12-24
=00702,23.32,109.451,2025-12-24
=00703,21.63,18.955,2025-12-24
=00706L,20.76,1645.316,2025-12-24
=00707R,0.0,0.0,2025-12-24
=00708L,97.8,6526.741,2025-12-24
=00709,36.91,70.901,2025-12-24
=00710B,18.93,313.63,2025-12-24
=00711B,16.32,107.06,2025-12-24
=00712,9.14,14887.848,2025-12-24
=00713,50.65,4022.834,2025-12-24
=00714,19.9,220.159,2025-12-24
=00715L,20.14,57429.447,2025-12-24
=00717,15.05,126.069,2025-12-24
=00728,36.41,38.475,2025-12-24
=00730,23.2,129.147,2025-12-24
=00731,69.25,989.091,2025-12-24
=00733,45.57,590.168,2025-12-24
=00735,50.2,334.847,2025-12-24
=00736,27.9,105.301,2025-12-24
=00737,36.05,67.054,2025-12-24
=00738U,59.45,15478.771,2025-12-24
=00739,26.35,13.065,2025-12-24
=00752,25.94,1601.133,2025-12-24
=00753L,12.26,6300.177,2025-12-24
=00757,119.55,2854.442,2025-12-24
=00762,83.55,165.36,2025-12-24
=00763U,30.74,1724.462,2025-12-24
=00770,58.35,281.343,2025-12-24
=00771,16.0,17.002,2025-12-24
=00775B,0.0,0.973,2025-12-24
=00783,25.13,80.871,2025-12-24
=00830,58.1,11788.271,2025-12-24
=00850,54.2,426.074,2025-12-24
=00851,55.95,9.593,2025-12-24
=00852L,30.95,51.18,2025-12-24
=00861,54.9,161.585,2025-12-24
=00865B,47.14,2393.177,2025-12-24
=00875,39.01,133.938,2025-12-24
=00876,51.15,173.292,2025-12-24
=00878,21.6,31165.904,2025-12-24
=00881,31.95,5913.591,2025-12-24
=00882,15.27,7366.64,2025-12-24
=00885,17.98,18330.818,2025-12-24
=00891,19.32,4756.075,2025-12-24
=00892,21.32,489.116,2025-12-24
=00893,32.93,613.169,2025-12-24
=00894,26.84,1176.798,2025-12-24
=00895,39.42,444.406,2025-12-24
=00896,18.76,1062.26,2025-12-24
=00897,8.89,678.374,2025-12-24
=00898,7.99,321.186,2025-12-24
=00899,20.34,152.795,2025-12-24
=00900,13.67,8993.71,2025-12-24
=00901,24.37,367.583,2025-12-24
=00902,13.15,1308.74,2025-12-24
=00903,17.61,84.66,2025-12-24
=00904,22.36,756.02,2025-12-24
=00905,17.07,1124.632,2025-12-24
=00907,15.3,327.932,2025-12-24
=00908,13.73,47.069,2025-12-24
=00909,40.13,2672.349,2025-12-24
=00910,44.65,3252.126,2025-12-24
=00911,33.21,249.251,2025-12-24
=00912,21.27,268.568,2025-12-24
=00913,24.2,172.917,2025-12-24
=00915,23.05,4450.66,2025-12-24
=00916,27.51,94.494,2025-12-24
=00917,25.62,267.628,2025-12-24
=00918,22.46,10937.449,2025-12-24
=00919,22.5,63507.199,2025-12-24
=00920,18.29,157.413,2025-12-24
=00921,17.52,168.915,2025-12-24
=00922,25.32,6055.612,2025-12-24
=00923,25.44,1587.043,2025-12-24
=00924,29.39,1902.386,2025-12-24
=00926,23.35,968.053,2025-12-24
=00927,20.99,1508.405,2025-12-24
=00929,17.88,10853.355,2025-12-24
=00930,17.34,2002.423,2025-12-24
=00932,14.2,478.454,2025-12-24
=00934,20.45,1507.721,2025-12-24
=00935,29.43,1606.456,2025-12-24
=00936,15.98,3963.84,2025-12-24
=00938,17.27,303.858,2025-12-24
=00939,14.62,5322.732,2025-12-24
=00940,9.24,12628.921,2025-12-24
=00941,17.38,2086.529,2025-12-24
=00943,14.29,244.615,2025-12-24
=00944,14.41,221.106,2025-12-24
=00945B,14.5,3367.051,2025-12-24
=00946,9.61,3390.258,2025-12-24
=00947,18.08,2721.553,2025-12-24
=00949,18.34,884.586,2025-12-24
=00951,11.29,2720.148,2025-12-24
=00952,11.69,1200.486,2025-12-24
=00953B,9.73,43606.449,2025-12-24
=00954,12.11,1230.107,2025-12-24
=00956,11.43,185.996,2025-12-24
=00960,14.3,953.73,2025-12-24
=00961,9.39,2768.757,2025-12-24
=00962,10.59,384.72,2025-12-24
=00963,11.41,479.126,2025-12-24
=00964,11.47,1399.166,2025-12-24
=00965,22.95,3992.122,2025-12-24
=00971,16.19,723.612,2025-12-24
=00972,18.0,78.578,2025-12-24
=009800,11.19,1673.664,2025-12-24
=009801,11.28,1054.135,2025-12-24
=009802,11.09,5073.744,2025-12-24
=009803,12.65,1918.47,2025-12-24
=009804,14.4,468.187,2025-12-24
=009805,12.53,8556.155,2025-12-24
=009808,19.36,164.252,2025-12-24
=009809,10.45,1485.199,2025-12-24
=00980A,15.02,11904.81,2025-12-24
=009810,18.62,370.654,2025-12-24
=009811,11.83,3628.029,2025-12-24
=009812,10.68,979.248,2025-12-24
=009813,10.62,8335.051,2025-12-24
=00981A,16.5,106354.547,2025-12-24
=00981T,10.55,4752.069,2025-12-24
=00982A,14.1,37926.736,2025-12-24
=00982D,10.14,2597.791,2025-12-24
=00983A,12.22,3676.154,2025-12-24
=00983D,10.25,1138.081,2025-12-24
=00984A,10.91,2826.517,2025-12-24
=00985A,13.12,11842.349,2025-12-24
=00985B,10.31,7095.814,2025-12-24
=00986A,11.62,624.084,2025-12-24
=00988A,10.15,19660.012,2025-12-24
=00989A,15.32,2650.833,2025-12-24
=00990A,10.45,161502.875,2025-12-24
=00991A,10.22,107815.835,2025-12-24
=01001T,11.54,220.0,2025-12-24
=01002T,14.48,424.16,2025-12-24
=01004T,10.65,504.01,2025-12-24
=01007T,13.3,154.035,2025-12-24
=01009T,6.8,110.0,2025-12-24
=01010T,10.01,42.001,2025-12-24
=020000,17.04,6.0,2025-12-24
=020011,0.0,0.0,2025-12-24
=020012,0.0,0.0,2025-12-24
=02001L,46.76,16.0,2025-12-24
=02001R,0.89,10.0,2025-12-24
=020020,15.29,6.0,2025-12-24
=020028,12.75,5.0,2025-12-24
=020029,0.0,0.0,2025-12-24
=020030,8.8,39.0,2025-12-24
=020031,5.98,3.0,2025-12-24
=020032,7.82,1.0,2025-12-24
=020034,7.31,3.0,2025-12-24
=020036,0.0,0.0,2025-12-24
=020037,0.0,0.0,2025-12-24
=020038,7.44,1.0,2025-12-24
=020039,8.95,62.0,2025-12-24
1101,22.6,11833.725,2025-12-24
1101B,45.4,8.021,2025-12-24
1102,36.45,15672.465,2025-12-24
1103,14.0,143.406,2025-12-24
1104,30.15,318.619,2025-12-24
1108,14.9,67.61,2025-12-24
1109,15.5,89.996,2025-12-24
1110,16.35,57.837,2025-12-24
1201,14.65,238.503,2025-12-24
1203,39.4,3.656,2025-12-24
1210,50.9,952.56,2025-12-24
1213,10.6,11.635,2025-12-24
1215,134.5,4267.821,2025-12-24
1216,78.4,23927.778,2025-12-24
1217,10.5,291.264,2025-12-24
1218,18.15,149.952,2025-12-24
1219,13.45,115.93,2025-12-24
1220,12.5,108.349,2025-12-24
1225,29.35,52.491,2025-12-24
1227,30.5,362.531,2025-12-24
1229,47.9,969.528,2025-12-24
1231,97.9,193.234,2025-12-24
1232,144.0,42.564,2025-12-24
1233,31.8,10.1,2025-12-24
1234,37.75,75.311,2025-12-24
1235,46.2,31.452,2025-12-24
1236,26.05,139.487,2025-12-24
1256,138.5,17.998,2025-12-24
1301,39.75,9272.137,2025-12-24
1303,58.1,51548.933,2025-12-24
1304,11.25,2229.143,2025-12-24
1305,11.15,755.583,2025-12-24
1307,32.75,920.479,2025-12-24
1308,13.4,1028.073,2025-12-24
1309,11.35,639.124,2025-12-24
1310,8.45,1932.448,2025-12-24
1312,11.5,3252.664,2025-12-24
1312A,22.0,1.0,2025-12-24
1313,10.3,1434.118,2025-12-24
1314,7.88,13113.647,2025-12-24
1315,64.2,6.709,2025-12-24
1316,16.2,4352.322,2025-12-24
1319,95.9,1355.449,2025-12-24
1321,35.0,83.0,2025-12-24
1323,19.45,52.925,2025-12-24
1324,10.35,75.979,2025-12-24
1325,30.15,446.701,2025-12-24
1326,32.2,8820.477,2025-12-24
1337,4.89,353.977,2025-12-24
1338,20.65,54.435,2025-12-24
1339,44.25,35.251,2025-12-24
1340,7.9,547.455,2025-12-24
1341,58.5,10.073,2025-12-24
1342,87.6,65.576,2025-12-24
1402,27.8,4362.209,2025-12-24
1409,15.2,5340.511,2025-12-24
1410,33.95,17.262,2025-12-24
1413,9.98,6.024,2025-12-24
1414,17.1,258.268,2025-12-24
1416,11.9,176.38,2025-12-24
1417,9.0,184.911,2025-12-24
1418,19.8,25.003,2025-12-24
1419,68.4,795.393,2025-12-24
1423,38.0,34.584,2025-12-24
1432,18.25,110.67,2025-12-24
1434,15.9,1068.178,2025-12-24
1435,22.2,4.005,2025-12-24
1436,65.1,327.188,2025-12-24
1437,34.5,193.053,2025-12-24
1438,34.5,69.2,2025-12-24
1439,30.1,49.354,2025-12-24
1440,13.45,1159.134,2025-12-24
1441,10.55,83.248,2025-12-24
1442,30.6,8772.348,2025-12-24
1443,27.0,1.589,2025-12-24
1444,6.1,390.178,2025-12-24
1445,13.3,42.162,2025-12-24
1446,18.15,69.209,2025-12-24
1447,5.43,410.118,2025-12-24
1449,11.0,455.136,2025-12-24
1451,17.45,100.139,2025-12-24
1452,11.8,43.648,2025-12-24
1453,12.85,88.236,2025-12-24
1454,13.2,39.067,2025-12-24
1455,7.72,254.39,2025-12-24
1456,12.8,95.146,2025-12-24
1457,15.75,55.91,2025-12-24
1459,11.85,88.114,2025-12-24
1460,6.29,400.586,2025-12-24
1463,19.7,119.382,2025-12-24
1464,11.15,294.933,2025-12-24
1465,12.5,141.262,2025-12-24
1466,14.3,79.033,2025-12-24
1467,7.07,67.437,2025-12-24
1468,11.8,42.0,2025-12-24
1470,0.0,0.0,2025-12-24
1471,8.73,105.483,2025-12-24
1472,88.8,47.808,2025-12-24
1473,24.85,30.269,2025-12-24
1474,11.0,60.356,2025-12-24
1475,30.1,52.298,2025-12-24
1476,386.0,305.136,2025-12-24
1477,297.0,1370.074,2025-12-24
1503,171.5,439.339,2025-12-24
1504,86.3,28232.225,2025-12-24
1506,11.65,190.002,2025-12-24
1512,7.48,41.924,2025-12-24
1513,149.5,1183.128,2025-12-24
1514,102.0,797.883,2025-12-24
